CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAPPED,CASH_ADVANCE_CAPPED,MIN_PAYMENTS_CAPPED,PAYMENTS_CAPPED,ZERO_PURCHASE_FLAG,CASH_ADV_USER_FLAG,TENURE_BAND,PAYMENT_TIER,PURCHASE_SEGMENT
C10124,2662.629852,1,0,0,0,509.023801,0,0,0,0.333333,4,0,3000,932.418855,709.207016,0,12,2662.629852,509.023801,709.207016,932.418855,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10125,8504.876253,1,6724.26,4100.08,2624.18,1686.599777,1,0.916667,1,0.5,10,85,17000,1888.756861,2167.446204,0,12,8504.876253,1686.599777,2167.446204,1888.756861,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10126,1464.324632,1,1174.39,1174.39,0,0,0.25,0.25,0,0,0,8,9000,0,312.343947,0,12,1464.324632,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10127,2114.158683,1,5580.85,0,5580.85,0,1,0,1,0,0,75,8500,3564.977774,630.00413,0,12,2114.158683,0,630.00413,3564.977774,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10128,2876.396444,1,0,0,0,998.84867,0,0,0,0.166667,2,0,3200,1065.426905,1412.648089,0,12,2876.396444,998.84867,1412.648089,1065.426905,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10130,14224.11541,1,0,0,0,4614.427403,0,0,0,0.333333,9,0,19000,3066.614272,3406.258999,0,12,9338.804814,4614.427403,3406.258999,3066.614272,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10131,2392.917738,1,12462.44,12462.44,0,0,0.916667,0.916667,0,0,0,217,2800,11628.71557,2000.990921,0,12,2392.917738,0,2000.990921,11628.71557,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10132,57.453201,0.75,0,0,0,272.713302,0,0,0,0.125,1,0,1200,385.853874,84.697292,0.166667,8,57.453201,272.713302,84.697292,385.853874,1,1,Short-Term (<=8 months),C - Partial,Non-Purchaser
C10133,4245.855092,1,1957.3,1077.3,880,0,0.833333,0.166667,0.583333,0,0,19,5000,1004.35474,1086.428906,0,12,4245.855092,0,1086.428906,1004.35474,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10134,11167.23403,1,150.64,150.64,0,8362.154254,0.083333,0.083333,0,0.5,14,1,17000,2606.059389,2894.077159,0,12,9338.804814,8362.154254,2894.077159,2606.059389,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10135,69.405545,0.090909,0,0,0,2799.714934,0,0,0,0.083333,3,0,13000,0,312.343947,0,12,69.405545,2799.714934,312.343947,0,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10136,116.654149,0.272727,907,907,0,273.558033,0.25,0.25,0,0.083333,1,8,5000,0,312.343947,0,12,116.654149,273.558033,312.343947,0,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10137,4637.848144,1,1271.12,351.54,919.58,0,0.833333,0.25,0.833333,0,0,33,5000,1906.032044,3572.279251,0,12,4637.848144,0,3572.279251,1906.032044,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10138,24.28497,0.636364,250.6,0,250.6,0,0.583333,0,0.5,0,0,7,3000,319.762903,173.632006,0,12,24.28497,0,173.632006,319.762903,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10139,9354.06045,1,796.33,796.33,0,13748.47131,0.083333,0.083333,0,0.666667,16,1,13000,10664.65866,2600.875721,0.083333,12,9338.804814,9588.163357,2600.875721,10664.65866,0,1,Full-Term (12 months),C - Partial,One-Off Only
C10140,231.108995,1,440,0,440,0,0.916667,0,0.916667,0,0,22,4000,554.116542,185.091037,0,12,231.108995,0,185.091037,554.116542,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10141,1562.633343,1,1330.62,1169.63,160.99,0,0.5,0.166667,0.25,0,0,8,2000,1020.783647,709.610053,0,12,1562.633343,0,709.610053,1020.783647,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10142,2494.868559,1,5491.79,1390.5,4101.29,0,1,0.5,1,0,0,52,17000,1015.311953,615.92402,0,12,2494.868559,0,615.92402,1015.311953,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10143,706.132889,1,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200,972.358048,184.524376,0,12,706.132889,586.268966,184.524376,972.358048,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10144,19043.13856,1,22009.92,9449.07,12560.85,0,1,0.75,1,0,0,216,18000,23018.57583,18621.01331,0,12,9338.804814,0,8626.691541,13608.71554,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10145,2235.103331,1,720.6,720.6,0,723.308724,1,1,0,0.083333,1,12,2500,1061.292471,689.118919,0,12,2235.103331,723.308724,689.118919,1061.292471,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10146,947.13081,1,197.06,148.66,48.4,0,0.333333,0.25,0.166667,0,0,5,1000,492.200419,509.384182,0,12,947.13081,0,509.384182,492.200419,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10147,764.042156,0.818182,0,0,0,1307.102516,0,0,0,0.166667,3,0,7500,1566.806897,172.959728,0,12,764.042156,1307.102516,172.959728,1566.806897,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10148,5347.814547,1,0,0,0,4002.353384,0,0,0,0.5,9,0,7000,0,312.343947,0,12,5347.814547,4002.353384,312.343947,0,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10149,10598.46777,1,2084.48,1300.48,784,0,0.666667,0.416667,0.583333,0,0,13,21500,3219.621433,3068.125648,0,12,9338.804814,0,3068.125648,3219.621433,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10150,2163.678757,1,5779.36,3436.53,2342.83,0,1,1,1,0,0,97,6500,4416.41268,546.439139,0,12,2163.678757,0,546.439139,4416.41268,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10151,3057.400553,1,1025,1025,0,0,0.083333,0.083333,0,0,0,2,7500,698.854095,819.682666,0,12,3057.400553,0,819.682666,698.854095,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10152,19.354559,0.909091,689.7,0,689.7,0,0.833333,0,0.833333,0,0,10,10000,746.691026,312.343947,0,12,19.354559,0,312.343947,746.691026,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10153,264.811595,1,28.65,28.65,0,384.26178,0.083333,0.083333,0,0.083333,1,1,9000,1235.630069,194.324456,0.083333,12,264.811595,384.26178,194.324456,1235.630069,0,1,Full-Term (12 months),C - Partial,One-Off Only
C10154,1108.22253,0.909091,944.96,164.96,780,0,0.5,0.25,0.416667,0,0,9,1500,1955.198953,992.652486,0,12,1108.22253,0,992.652486,1955.198953,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10155,906.573724,1,1039.2,80,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500,1855.235407,468.196732,0.083333,12,906.573724,103.102091,468.196732,1855.235407,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C10156,7679.62904,1,4059.93,0,4059.93,555.469352,0.583333,0,0.5,0.166667,7,14,7000,3685.61062,12854.9397,0,12,7679.62904,555.469352,8626.691541,3685.61062,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C10157,1523.911458,1,4075.37,3322.28,753.09,0,1,1,1,0,0,31,6500,2254.26002,329.29648,0,12,1523.911458,0,329.29648,2254.26002,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10158,49.206256,1,870.24,0,870.24,0,1,0,1,0,0,24,8000,835.839952,193.011166,1,12,49.206256,0,193.011166,835.839952,0,0,Full-Term (12 months),A - Always Full,Installments-Only
C10159,13673.07961,1,9792.23,3959.81,5832.42,2444.445738,1,0.75,1,0.75,26,216,20000,11717.30794,6042.391629,0,12,9338.804814,2444.445738,6042.391629,11717.30794,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0,1,0.5,1,0,0,46,4000,2573.722764,95.342224,0.636364,12,106.455975,0,95.342224,2573.722764,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C10161,119.760904,0.363636,1859.34,0,1859.34,0,0.333333,0,0.25,0,0,4,20000,3104.275623,288.903628,0.25,12,119.760904,0,288.903628,3104.275623,0,0,Full-Term (12 months),C - Partial,Installments-Only
C10162,5837.105453,1,3488.49,3262.25,226.24,3303.1523,1,1,0.5,0.75,15,46,7900,0,312.343947,0,12,5837.105453,3303.1523,312.343947,0,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10163,1734.510004,1,0,0,0,66.275851,0,0,0,0.166667,2,0,1800,363.474455,2827.997525,0,12,1734.510004,66.275851,2827.997525,363.474455,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10164,2765.748281,1,7283.31,5087.31,2196,0,1,1,0.666667,0,0,77,11000,14373.3929,1058.128452,0.25,12,2765.748281,0,1058.128452,13608.71554,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C10165,1046.37041,1,295,295,0,93.579809,0.083333,0.083333,0,0.083333,1,2,1200,439.407082,362.838185,0,12,1046.37041,93.579809,362.838185,439.407082,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10166,2737.367678,1,0,0,0,429.691164,0,0,0,0.416667,5,0,3000,778.827993,721.798576,0,12,2737.367678,429.691164,721.798576,778.827993,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10167,4014.818167,1,0,0,0,988.356213,0,0,0,0.083333,1,0,8500,1009.185035,1177.149934,0,12,4014.818167,988.356213,1177.149934,1009.185035,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10168,871.568977,1,648.22,115,533.22,0,1,0.083333,1,0,0,27,1200,1110.886425,208.298424,0,12,871.568977,0,208.298424,1110.886425,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10169,1610.040203,1,557.19,525.64,31.55,0,0.25,0.083333,0.166667,0,0,5,4000,422.711848,616.005839,0,12,1610.040203,0,616.005839,422.711848,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10170,114.593817,1,469.98,0,469.98,0,1,0,0.833333,0,0,6,1000,367.109312,86.102479,0.5,6,114.593817,0,86.102479,367.109312,0,0,Short-Term (<=8 months),B - Mostly Full,Installments-Only
C10171,5800.587339,1,0,0,0,369.950794,0,0,0,0.083333,1,0,6500,1346.365584,1972.526015,0,12,5800.587339,369.950794,1972.526015,1346.365584,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10172,823.103926,0.363636,131.64,0,131.64,0,1,0,1,0,0,12,8000,2916.071564,243.199498,0,12,823.103926,0,243.199498,2916.071564,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10173,595.677343,1,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000,4756.654374,241.894073,0.916667,12,595.677343,1424.442602,241.894073,4756.654374,0,1,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C10174,1128.124563,1,924.6,0,924.6,0,1,0,1,0,0,12,1000,1202.711782,1747.037345,0,12,1128.124563,0,1747.037345,1202.711782,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10175,349.441102,1,1975.4,1393.5,581.9,0,0.666667,0.416667,0.333333,0,0,17,4000,1795.012223,167.219681,0,12,349.441102,0,167.219681,1795.012223,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10176,840.804076,0.666667,0,0,0,3671.777443,0,0,0,0.222222,5,0,4000,3621.266477,193.171404,0,9,840.804076,3671.777443,193.171404,3621.266477,1,1,Mid-Term (9-11 months),D - Never Full,Non-Purchaser
C10177,975.942008,1,10221.35,7141.38,3079.97,1620.685551,1,1,0.833333,0.583333,18,130,10500,10693.49585,347.641073,0.75,12,975.942008,1620.685551,347.641073,10693.49585,0,1,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C10178,23.111088,0.363636,300,0,300,0,0.25,0,0.166667,0,0,3,12500,291.948834,43.452683,0.181818,12,23.111088,0,43.452683,291.948834,0,0,Full-Term (12 months),C - Partial,Installments-Only
C10179,2187.732265,0.857143,0,0,0,3905.326256,0,0,0,0.285714,9,0,3000,1423.788603,461.365626,0.2,7,2187.732265,3905.326256,461.365626,1423.788603,1,1,Short-Term (<=8 months),C - Partial,Non-Purchaser
C10180,11972.01104,1,5715,4685.54,1029.46,1626.351366,1,1,1,0.166667,3,90,14000,4639.513745,3192.306018,0,12,9338.804814,1626.351366,3192.306018,4639.513745,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10181,1608.451822,1,0,0,0,205.737165,0,0,0,0.166667,2,0,1800,470.565984,408.799147,0,12,1608.451822,205.737165,408.799147,470.565984,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10182,1872.926275,1,766.61,766.61,0,1017.120578,0.833333,0.833333,0,0.25,5,12,2300,0,312.343947,0,12,1872.926275,1017.120578,312.343947,0,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10183,2933.240476,1,0,0,0,2040.433925,0,0,0,0.583333,13,0,3000,2431.578544,1739.74883,0,12,2933.240476,2040.433925,1739.74883,2431.578544,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10184,336.799916,1,3535.8,1614.7,1921.1,0,1,0.416667,0.916667,0,0,44,20000,2814.231227,186.230835,1,12,336.799916,0,186.230835,2814.231227,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C10185,36.236312,0.454545,256.11,0,256.11,0,0.416667,0,0.416667,0,0,5,5300,831.375322,189.036967,0.166667,12,36.236312,0,189.036967,831.375322,0,0,Full-Term (12 months),C - Partial,Installments-Only
C10186,903.29781,1,2697.48,150.5,2546.98,0,1,0.333333,1,0,0,39,2500,1686.196344,303.361632,0,12,903.29781,0,303.361632,1686.196344,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10187,0,0,23,0,23,0,0.083333,0,0.083333,0,0,1,5000,0,312.343947,0,12,0,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10188,2881.253586,1,117,0,117,17661.49486,0.25,0,0.166667,0.75,28,3,4500,17301.83238,931.618475,0.166667,12,2881.253586,9588.163357,931.618475,13608.71554,0,1,Full-Term (12 months),C - Partial,Installments-Only
C10189,5.465999,0.090909,196.81,173,23.81,0,0.083333,0.083333,0.083333,0,0,3,12000,0,312.343947,0,12,5.465999,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10190,117.442684,1,653.73,493,160.73,0,0.666667,0.416667,0.416667,0,0,15,10000,441.588141,136.827952,0,12,117.442684,0,136.827952,441.588141,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10191,168.522709,0.818182,2009.05,0,2009.05,0,0.833333,0,0.75,0,0,22,1200,2612.760497,197.638558,0.142857,12,168.522709,0,197.638558,2612.760497,0,0,Full-Term (12 months),C - Partial,Installments-Only
C10192,1706.014379,1,147.78,0,147.78,1657.090283,0.166667,0,0.166667,0.25,4,2,6000,1186.062765,374.595505,0,12,1706.014379,1657.090283,374.595505,1186.062765,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C10193,874.583247,1,516.54,159.07,357.47,0,1,0.333333,0.916667,0,0,30,900,579.749308,693.894717,0,12,874.583247,0,693.894717,579.749308,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10194,861.001207,1,969.56,969.56,0,446.233197,0.416667,0.416667,0,0.083333,1,6,2400,0,312.343947,0,12,861.001207,446.233197,312.343947,0,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10196,966.251742,1,311.45,311.45,0,955.959749,0.333333,0.333333,0,0.083333,1,15,1500,277.522439,286.299328,0,12,966.251742,955.959749,286.299328,277.522439,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10197,38.615644,0.727273,280.4,280.4,0,0,0.25,0.25,0,0,0,3,6150,254.392984,55.79974,0.090909,12,38.615644,0,55.79974,254.392984,0,0,Full-Term (12 months),C - Partial,One-Off Only
C10198,189.687964,1,66.14,66.14,0,0,0.083333,0.083333,0,0,0,2,6000,0,312.343947,0,12,189.687964,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10199,40.417255,0.363636,79.2,79.2,0,1631.576375,0.083333,0.083333,0,0.083333,1,1,4000,1647.880773,24.815878,0.083333,12,40.417255,1631.576375,24.815878,1647.880773,0,1,Full-Term (12 months),C - Partial,One-Off Only
C10200,5462.897068,1,1453.32,0,1453.32,0,0.5,0,0.5,0,0,18,16500,1382.269127,1755.253802,0,12,5462.897068,0,1755.253802,1382.269127,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10201,3983.923705,1,756.54,756.54,0,0,0.5,0.5,0,0,0,15,4000,1110.870941,1431.201171,0,12,3983.923705,0,1431.201171,1110.870941,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10202,5588.846272,1,3507.35,603.75,2903.6,0,0.916667,0.166667,0.833333,0,0,34,11500,1412.597253,1825.176503,0,12,5588.846272,0,1825.176503,1412.597253,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10203,281.170378,0.818182,3163.69,56.8,3106.89,0,0.75,0.083333,0.666667,0,0,36,8000,2422.911622,187.046284,0.888889,12,281.170378,0,187.046284,2422.911622,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0,1,1,0.583333,0,0,33,15000,1043.55929,182.429461,0.545455,12,130.251538,0,182.429461,1043.55929,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C10205,1973.814964,1,873,873,0,0,0.166667,0.166667,0,0,0,5,8000,541.722532,762.682834,0,12,1973.814964,0,762.682834,541.722532,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10206,5698.539876,1,47.55,0,47.55,2039.52804,0.166667,0,0.166667,0.75,14,2,6000,2976.579866,3463.174962,0,12,5698.539876,2039.52804,3463.174962,2976.579866,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C10207,43.103899,0.454545,370,370,0,0,0.166667,0.166667,0,0,0,2,23000,1212.054219,68.725483,0,12,43.103899,0,68.725483,1212.054219,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10208,566.546048,0.909091,405.75,313.75,92,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000,1249.835142,313.052687,0,12,566.546048,1044.651618,313.052687,1249.835142,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10209,24.527253,0.909091,261.64,0,261.64,0,0.833333,0,0.833333,0,0,10,4000,376.758504,169.78292,0.818182,12,24.527253,0,169.78292,376.758504,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C10211,8350.145568,1,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,14000,4720.900413,2557.044576,0,12,8350.145568,893.757903,2557.044576,4720.900413,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10212,4559.779234,1,10848.5,8208,2640.5,0,1,0.666667,1,0,0,123,7500,9423.715495,2925.275522,0,12,4559.779234,0,2925.275522,9423.715495,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10213,2.67713,0.090909,43.39,0,43.39,0,0.083333,0,0.083333,0,0,1,4000,130.107234,29.700051,0.090909,12,2.67713,0,29.700051,130.107234,0,0,Full-Term (12 months),C - Partial,Installments-Only
C10214,1570.682346,1,645.32,645.32,0,1665.331678,0.166667,0.166667,0,0.416667,9,2,1800,2591.391006,808.217224,0,12,1570.682346,1665.331678,808.217224,2591.391006,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C10215,7201.736985,1,987.1,862.1,125,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,10500,1941.541158,2391.987571,0,12,7201.736985,5468.620604,2391.987571,1941.541158,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10216,6467.885013,1,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500,1658.563509,1887.413517,0,12,6467.885013,3947.86784,1887.413517,1658.563509,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10217,64.080909,0.454545,927,600,327,0,0.25,0.083333,0.166667,0,0,4,5000,1260.16384,59.04439,0.222222,12,64.080909,0,59.04439,1260.16384,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C10218,5635.860679,1,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000,1919.630466,1731.549385,0,12,5635.860679,5933.467329,1731.549385,1919.630466,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10219,3670.50596,1,965.5,876.13,89.37,0,0.5,0.5,0.083333,0,0,9,7500,1034.932404,941.496383,0,12,3670.50596,0,941.496383,1034.932404,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10220,2458.376257,0.818182,0,0,0,102.275984,0,0,0,0.083333,1,0,7500,4543.63481,647.20869,0,12,2458.376257,102.275984,647.20869,4543.63481,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C10221,768.004936,1,336.41,336.41,0,0,0.75,0.75,0,0,0,9,6000,947.696134,217.027653,0,12,768.004936,0,217.027653,947.696134,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10222,75.647479,0.727273,540,0,540,0,0.25,0,0.166667,0,0,3,4000,548.967281,48.659935,0,12,75.647479,0,48.659935,548.967281,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10223,2.433254,0.181818,36,0,36,0,0.166667,0,0.083333,0,0,2,7500,0,312.343947,0,12,2.433254,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C10224,1121.730896,1,878.52,103.1,775.42,197.648111,1,0.166667,0.916667,0.083333,1,39,1500,542.836917,471.496776,0,12,1121.730896,197.648111,471.496776,542.836917,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10226,7.56809,0.545455,144.26,67.08,77.18,0,0.333333,0.083333,0.166667,0,0,7,11500,134.710832,75.515008,0.111111,12,7.56809,0,75.515008,134.710832,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C10227,2053.441598,1,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.833333,16,10,2000,2795.059574,2661.324808,0,12,2053.441598,1738.33378,2661.324808,2795.059574,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10228,2422.311938,1,4490.69,3456.25,1034.44,188.783221,1,0.916667,1,0.083333,1,52,8500,5763.666926,582.589765,0,12,2422.311938,188.783221,582.589765,5763.666926,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10229,9047.621884,1,11188.62,6099.16,5089.46,0,1,0.75,1,0,0,151,10000,11994.41815,8517.258683,0,12,9047.621884,0,8517.258683,11994.41815,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10230,3061.213971,1,1829.2,1792.7,36.5,0,1,1,0.083333,0,0,17,7000,971.234118,985.954762,0,12,3061.213971,0,985.954762,971.234118,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10231,41.642389,0.857143,75.99,75.99,0,0,0.142857,0.142857,0,0,0,1,2700,69.163384,99.401747,0,7,41.642389,0,99.401747,69.163384,0,0,Short-Term (<=8 months),D - Never Full,One-Off Only
C10232,5431.622968,1,1824.16,1598.56,225.6,0,1,0.916667,0.75,0,0,23,14500,1508.016452,1370.519926,0,12,5431.622968,0,1370.519926,1508.016452,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C10233,6571.484039,1,9325.22,9325.22,0,0,0.333333,0.333333,0,0,0,5,8500,11036.72668,1824.680131,0,12,6571.484039,0,1824.680131,11036.72668,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C10234,28.461629,1,100,100,0,0,0.083333,0.083333,0,0,0,1,4000,125.769169,104.857518,0,12,28.461629,0,104.857518,125.769169,0,0,Full-Term (12 months),D - Never Full,One-Off Only
